AdaRealmPlot5769,7,-23
AdaRealmPlot5770,-1,-23
AdaRealmPlot5771,-2,-25
AdaRealmPlot5772,-1,-25
AdaRealmPlot5773,0,-26
AdaRealmPlot5774,1,-26
AdaRealmPlot5775,4,-24
AdaRealmPlot5776,3,-24
AdaRealmPlot5777,8,-25
AdaRealmPlot5778,5,-26
AdaRealmPlot5779,4,-26
AdaRealmPlot5780,1,-27
AdaRealmPlot5781,2,-28
AdaRealmPlot5782,3,-28
AdaRealmPlot5783,8,-27
AdaRealmPlot5784,2,-27
AdaRealmPlot5785,5,-29
AdaRealmPlot5786,6,-29
AdaRealmPlot5787,9,-29
AdaRealmPlot5788,8,-30
AdaRealmPlot5789,5,-30
AdaRealmPlot5790,4,-31
AdaRealmPlot5791,1,-31
AdaRealmPlot5792,-1,-31
AdaRealmPlot5793,-4,-31
AdaRealmPlot5794,-5,-31
AdaRealmPlot5795,-4,-32
AdaRealmPlot5796,-1,-32
AdaRealmPlot5797,2,-32
AdaRealmPlot5798,9,-31
AdaRealmPlot5799,3,-31
AdaRealmPlot5800,8,-34
AdaRealmPlot5801,8,-36
AdaRealmPlot5802,5,-40
AdaRealmPlot5803,1,-40
AdaRealmPlot5804,0,-38
AdaRealmPlot5805,1,-38
AdaRealmPlot5806,1,-39
AdaRealmPlot5807,-3,-36
AdaRealmPlot5808,-1,-34
AdaRealmPlot5809,1,-36
AdaRealmPlot5810,-1,-38
AdaRealmPlot5811,-3,-37
AdaRealmPlot5812,-2,-36
AdaRealmPlot5813,-1,-37
AdaRealmPlot5814,-3,-39
AdaRealmPlot5815,-5,-37
AdaRealmPlot5816,-4,-37
AdaRealmPlot5817,-4,-40
AdaRealmPlot5818,-5,-40
AdaRealmPlot5819,-4,-38
AdaRealmPlot5820,-3,-41
AdaRealmPlot5821,-4,-39
AdaRealmPlot5822,0,-37
AdaRealmPlot5823,0,-39
AdaRealmPlot5824,-2,-41
AdaRealmPlot5825,-2,-40
AdaRealmPlot5826,1,-41
AdaRealmPlot5827,0,-41
AdaRealmPlot5828,-1,-40
AdaRealmPlot5829,2,-41
AdaRealmPlot5830,4,-43
AdaRealmPlot5831,2,-43
AdaRealmPlot5832,1,-43
AdaRealmPlot5833,6,-43
AdaRealmPlot5834,6,-44
AdaRealmPlot5835,4,-44
AdaRealmPlot5836,7,-44
AdaRealmPlot5837,5,-44
AdaRealmPlot5838,3,-42
AdaRealmPlot5839,4,-42
AdaRealmPlot5840,5,-41
AdaRealmPlot5841,2,-39
AdaRealmPlot5842,6,-39
AdaRealmPlot5843,3,-37
AdaRealmPlot5844,4,-39
AdaRealmPlot5845,2,-38
AdaRealmPlot5846,3,-40
AdaRealmPlot5847,3,-39
AdaRealmPlot5848,4,-38
AdaRealmPlot5849,4,-40
AdaRealmPlot5850,3,-38
AdaRealmPlot5851,5,-37
AdaRealmPlot5852,6,-37
AdaRealmPlot5853,5,-38
AdaRealmPlot5854,6,-36
AdaRealmPlot5855,6,-34
AdaRealmPlot5856,7,-35
AdaRealmPlot5857,8,-35
AdaRealmPlot5858,5,-33
AdaRealmPlot5859,7,-33
AdaRealmPlot5860,8,-33
AdaRealmPlot5861,9,-37
AdaRealmPlot5862,8,-38
AdaRealmPlot5863,8,-37
AdaRealmPlot5864,8,-42
AdaRealmPlot5865,8,-43
AdaRealmPlot5866,8,-44
AdaRealmPlot5867,7,-43
AdaRealmPlot5868,5,-43
AdaRealmPlot5869,3,-43
AdaRealmPlot5870,5,-42
AdaRealmPlot5871,6,-41
AdaRealmPlot5872,7,-40
AdaRealmPlot5873,2,-42
AdaRealmPlot5874,1,-42
AdaRealmPlot5875,0,-42
AdaRealmPlot5876,-1,-42
AdaRealmPlot5877,-1,-41
AdaRealmPlot5878,-1,-39
AdaRealmPlot5879,2,-40
AdaRealmPlot5880,-2,-38
AdaRealmPlot5881,-3,-38
AdaRealmPlot5882,-2,-39
AdaRealmPlot5883,0,-40
AdaRealmPlot5884,1,-35
AdaRealmPlot5885,2,-34
AdaRealmPlot5886,3,-36
AdaRealmPlot5887,2,-35
AdaRealmPlot5888,3,-34
AdaRealmPlot5889,1,-34
AdaRealmPlot5890,0,-33
AdaRealmPlot5891,1,-33
AdaRealmPlot5892,1,-32
AdaRealmPlot5893,4,-33
AdaRealmPlot5894,5,-35
AdaRealmPlot5895,4,-36
AdaRealmPlot5896,2,-36
AdaRealmPlot5897,0,-36
AdaRealmPlot5898,-1,-35
AdaRealmPlot5899,-2,-35
AdaRealmPlot5900,-3,-35
AdaRealmPlot5901,-3,-34
AdaRealmPlot5902,,
AdaRealmPlot5903,-2,-34
AdaRealmPlot5904,-3,-33
AdaRealmPlot5905,-2,-33
AdaRealmPlot5906,0,-35
AdaRealmPlot5907,-1,-33
AdaRealmPlot5908,-2,-32
AdaRealmPlot5909,-3,-32
AdaRealmPlot5910,-4,-30
AdaRealmPlot5911,1,-29
AdaRealmPlot5912,-1,-29
AdaRealmPlot5913,-2,-28
AdaRealmPlot5914,-8,-28
AdaRealmPlot5915,-7,-28
AdaRealmPlot5916,-3,-28
AdaRealmPlot5917,-5,-28
AdaRealmPlot5918,-3,-29
AdaRealmPlot5919,-2,-29
AdaRealmPlot5920,-4,-29
AdaRealmPlot5921,-4,-28
AdaRealmPlot5922,-6,-30
AdaRealmPlot5923,-8,-29
AdaRealmPlot5924,-3,-27
AdaRealmPlot5925,-7,-26
AdaRealmPlot5926,-4,-26
AdaRealmPlot5927,-5,-27
AdaRealmPlot5928,-7,-24
AdaRealmPlot5929,-3,-26
AdaRealmPlot5930,-6,-24
AdaRealmPlot5931,-5,-23
AdaRealmPlot5932,-4,-24
AdaRealmPlot5933,-5,-22
AdaRealmPlot5934,-5,-21
AdaRealmPlot5935,-4,-23
AdaRealmPlot5936,-7,-21
AdaRealmPlot5937,-8,-20
AdaRealmPlot5938,-8,-18
AdaRealmPlot5939,-6,-18
AdaRealmPlot5940,-5,-19
AdaRealmPlot5941,-6,-19
AdaRealmPlot5942,-7,-18
AdaRealmPlot5943,-8,-17
AdaRealmPlot5944,-9,-17
AdaRealmPlot5945,-10,-16
AdaRealmPlot5946,-11,-16
AdaRealmPlot5947,-12,-15
AdaRealmPlot5948,-14,-14
AdaRealmPlot5949,-16,-10
AdaRealmPlot5950,-18,-7
AdaRealmPlot5951,-18,-6
AdaRealmPlot5952,-19,-5
AdaRealmPlot5953,-23,1
AdaRealmPlot5954,-25,17
AdaRealmPlot5955,-22,1
AdaRealmPlot5956,-21,2
AdaRealmPlot5957,-21,1
AdaRealmPlot5958,-20,-2
AdaRealmPlot5959,-19,-4
AdaRealmPlot5960,-17,-7
AdaRealmPlot5961,-15,-10
AdaRealmPlot5962,-14,-11
AdaRealmPlot5963,-13,-12
AdaRealmPlot5964,-13,-13
AdaRealmPlot5965,-13,-14
AdaRealmPlot5966,-7,-19
AdaRealmPlot5967,-6,-21
AdaRealmPlot5968,-4,-22
AdaRealmPlot5969,-6,-26
AdaRealmPlot5970,-2,-27
AdaRealmPlot5971,-6,-28
AdaRealmPlot5972,-5,-25
AdaRealmPlot5973,-5,-29
AdaRealmPlot5974,-6,-29
AdaRealmPlot5975,-7,-30
AdaRealmPlot5976,-7,-31
AdaRealmPlot5977,-6,-31
AdaRealmPlot5978,-5,-32
AdaRealmPlot5979,-7,-29
AdaRealmPlot5980,-7,-32
AdaRealmPlot5981,-7,-33
AdaRealmPlot5982,-5,-33
AdaRealmPlot5983,-4,-33
AdaRealmPlot5984,-7,-34
AdaRealmPlot5985,-8,-34
AdaRealmPlot5986,-6,-34
AdaRealmPlot5987,-4,-34
AdaRealmPlot5988,-5,-34
AdaRealmPlot5989,-7,-35
AdaRealmPlot5990,-6,-35
AdaRealmPlot5991,-5,-35
AdaRealmPlot5992,-4,-35
AdaRealmPlot5993,-4,-36
AdaRealmPlot5994,-5,-38
AdaRealmPlot5995,-5,-39
AdaRealmPlot5996,-4,-41
AdaRealmPlot5997,-7,-36
AdaRealmPlot5998,-5,-36
AdaRealmPlot5999,-7,-37
AdaRealmPlot6000,-6,-39
AdaRealmPlot6001,-7,-39
AdaRealmPlot6002,-8,-39
AdaRealmPlot6003,-9,-39
AdaRealmPlot6004,-9,-40
AdaRealmPlot6005,-10,-40
AdaRealmPlot6006,-11,-40
AdaRealmPlot6007,-12,-40
AdaRealmPlot6008,-13,-40
AdaRealmPlot6009,-14,-40
AdaRealmPlot6010,-15,-40
AdaRealmPlot6011,-8,-40
AdaRealmPlot6012,-10,-39
AdaRealmPlot6013,-11,-39
AdaRealmPlot6014,-8,-38
AdaRealmPlot6015,-9,-38
AdaRealmPlot6016,-11,-38
AdaRealmPlot6017,-13,-38
AdaRealmPlot6018,-12,-38
AdaRealmPlot6019,-10,-38
AdaRealmPlot6020,-14,-37
AdaRealmPlot6021,-13,-37
AdaRealmPlot6022,-11,-37
AdaRealmPlot6023,-10,-37
AdaRealmPlot6024,-9,-37
AdaRealmPlot6025,-8,-37
AdaRealmPlot6026,-8,-35
AdaRealmPlot6027,-8,-36
AdaRealmPlot6028,-10,-36
AdaRealmPlot6029,-12,-36
AdaRealmPlot6030,-13,-36
AdaRealmPlot6031,-14,-36
AdaRealmPlot6032,-14,-35
AdaRealmPlot6033,-14,-34
AdaRealmPlot6034,-13,-34
AdaRealmPlot6035,-12,-34
AdaRealmPlot6036,-10,-35
AdaRealmPlot6037,-9,-35
AdaRealmPlot6038,-9,-34
AdaRealmPlot6039,-8,-33
AdaRealmPlot6040,-8,-32
AdaRealmPlot6041,-9,-32
AdaRealmPlot6042,-10,-33
AdaRealmPlot6043,-11,-33
AdaRealmPlot6044,-11,-34
AdaRealmPlot6045,-10,-34
AdaRealmPlot6046,-12,-35
AdaRealmPlot6047,-13,-35
AdaRealmPlot6048,-15,-33
AdaRealmPlot6049,-15,-32
AdaRealmPlot6050,-13,-32
AdaRealmPlot6051,-11,-31
AdaRealmPlot6052,-11,-32
AdaRealmPlot6053,-13,-33
AdaRealmPlot6054,-15,-31
AdaRealmPlot6055,-14,-32
AdaRealmPlot6056,-16,-30
AdaRealmPlot6057,-13,-30
AdaRealmPlot6058,-14,-31
AdaRealmPlot6059,-10,-31
AdaRealmPlot6060,-12,-31
AdaRealmPlot6061,-9,-31
AdaRealmPlot6062,-10,-32
AdaRealmPlot6063,-9,-33
AdaRealmPlot6064,-12,-32
AdaRealmPlot6065,-9,-28
AdaRealmPlot6066,-9,-29
AdaRealmPlot6067,-9,-30
AdaRealmPlot6068,-9,-27
AdaRealmPlot6069,-9,-26
AdaRealmPlot6070,-9,-25
AdaRealmPlot6071,-8,-24
AdaRealmPlot6072,-8,-25
AdaRealmPlot6073,-8,-26
AdaRealmPlot6074,-8,-22
AdaRealmPlot6075,-8,-21
AdaRealmPlot6076,-9,-20
AdaRealmPlot6077,-9,-19
AdaRealmPlot6078,-10,-19
AdaRealmPlot6079,-11,-18
AdaRealmPlot6080,-12,-18
AdaRealmPlot6081,-13,-17
AdaRealmPlot6082,-14,-17
AdaRealmPlot6083,-13,-18
AdaRealmPlot6084,-12,-19
AdaRealmPlot6085,-11,-19
AdaRealmPlot6086,-11,-20
AdaRealmPlot6087,-10,-18
AdaRealmPlot6088,-9,-21
AdaRealmPlot6089,-12,-21
AdaRealmPlot6090,-11,-21
AdaRealmPlot6091,-10,-21
AdaRealmPlot6092,-13,-21
AdaRealmPlot6093,-10,-22
AdaRealmPlot6094,-13,-22
AdaRealmPlot6095,-10,-24
AdaRealmPlot6096,-14,-24
AdaRealmPlot6097,-10,-25
AdaRealmPlot6098,-12,-25
AdaRealmPlot6099,-10,-26
AdaRealmPlot6100,-14,-26
AdaRealmPlot6101,-11,-27
AdaRealmPlot6102,-12,-27
AdaRealmPlot6103,-13,-27
AdaRealmPlot6104,-10,-29
AdaRealmPlot6105,-11,-29
AdaRealmPlot6106,-14,-28
AdaRealmPlot6107,-12,-29
AdaRealmPlot6108,-16,-29
AdaRealmPlot6109,-10,-28
AdaRealmPlot6110,-15,-26
AdaRealmPlot6111,-17,-25
AdaRealmPlot6112,-12,-26
AdaRealmPlot6113,-13,-26
AdaRealmPlot6114,-18,-26
AdaRealmPlot6115,-14,-27
AdaRealmPlot6116,-16,-26
AdaRealmPlot6117,-15,-25
AdaRealmPlot6118,-11,-24
AdaRealmPlot6119,-20,-23
AdaRealmPlot6120,-16,-23
AdaRealmPlot6121,-11,-22
AdaRealmPlot6122,-17,-22
AdaRealmPlot6123,-21,-21
AdaRealmPlot6124,-14,-21
AdaRealmPlot6125,-16,-21
AdaRealmPlot6126,-20,-20
AdaRealmPlot6127,-14,-20
AdaRealmPlot6128,-13,-20
AdaRealmPlot6129,-20,-18
AdaRealmPlot6130,-18,-18
AdaRealmPlot6131,-15,-19
AdaRealmPlot6132,-19,-17
AdaRealmPlot6133,-17,-16
AdaRealmPlot6134,-14,-16
AdaRealmPlot6135,-15,-16
AdaRealmPlot6136,-17,-15
AdaRealmPlot6137,-13,-16
AdaRealmPlot6138,-18,-16
AdaRealmPlot6139,-16,-19
AdaRealmPlot6140,-17,-19
AdaRealmPlot6141,-28,-19
AdaRealmPlot6142,-22,-20
AdaRealmPlot6143,-23,-24
AdaRealmPlot6144,-36,-25
AdaRealmPlot6145,-35,-23
AdaRealmPlot6146,-27,-23
AdaRealmPlot6147,-34,-23
AdaRealmPlot6148,-46,-19
AdaRealmPlot6149,-36,-21
AdaRealmPlot6150,-35,-24
AdaRealmPlot6151,-41,-23
AdaRealmPlot6152,-34,-22
AdaRealmPlot6153,-28,-23
AdaRealmPlot6154,-34,-25
AdaRealmPlot6155,-43,-23
AdaRealmPlot6156,-43,-22
AdaRealmPlot6157,-38,-21
AdaRealmPlot6158,-44,-11
AdaRealmPlot6159,-38,-10
AdaRealmPlot6160,-31,-23
AdaRealmPlot6161,-42,-28
AdaRealmPlot6162,-53,-14
AdaRealmPlot6163,-43,-14
AdaRealmPlot6164,-40,-23
AdaRealmPlot6165,-48,-24
AdaRealmPlot6166,-52,-15
AdaRealmPlot6167,-37,-14
AdaRealmPlot6168,-37,-22
AdaRealmPlot6169,-46,-22
AdaRealmPlot6170,-54,-14
AdaRealmPlot6171,-39,-14
AdaRealmPlot6172,-34,-21
AdaRealmPlot6173,-40,-24
AdaRealmPlot6174,-53,-17
AdaRealmPlot6175,-55,-5
AdaRealmPlot6176,-44,-12
AdaRealmPlot6177,-48,-22
AdaRealmPlot6178,-54,-25
AdaRealmPlot6179,-61,-15
AdaRealmPlot6180,-55,-10
AdaRealmPlot6181,-47,-16
AdaRealmPlot6182,-49,-25
AdaRealmPlot6183,-60,-27
AdaRealmPlot6184,-70,-18
AdaRealmPlot6185,-67,-10
AdaRealmPlot6186,-60,-19
AdaRealmPlot6187,-61,-27
AdaRealmPlot6188,-67,-28
AdaRealmPlot6189,-71,-21
AdaRealmPlot6190,-69,-15
AdaRealmPlot6191,-62,-21
AdaRealmPlot6192,-63,-32
AdaRealmPlot6193,-68,-38
AdaRealmPlot6194,-72,-34
AdaRealmPlot6195,-74,-25
AdaRealmPlot6196,-71,-22
AdaRealmPlot6197,-68,-25
AdaRealmPlot6198,-68,-26
AdaRealmPlot6199,-71,-55
AdaRealmPlot6200,-70,-54
AdaRealmPlot6201,-69,-53
AdaRealmPlot6202,-67,-52
AdaRealmPlot6203,-66,-51
AdaRealmPlot6204,-65,-50
AdaRealmPlot6205,-65,-49
AdaRealmPlot6206,-62,-47
AdaRealmPlot6207,-60,-47
AdaRealmPlot6208,-60,-46
AdaRealmPlot6209,-58,-46
AdaRealmPlot6210,-56,-46
AdaRealmPlot6211,-56,-45
AdaRealmPlot6212,-54,-45
AdaRealmPlot6213,-51,-45
AdaRealmPlot6214,-41,-45
AdaRealmPlot6215,-38,-45
AdaRealmPlot6216,-35,-45
AdaRealmPlot6217,-32,-44
AdaRealmPlot6218,-30,-43
AdaRealmPlot6219,-26,-41
AdaRealmPlot6220,-27,-42
AdaRealmPlot6221,-30,-42
AdaRealmPlot6222,-29,-43
AdaRealmPlot6223,-28,-44
AdaRealmPlot6224,-28,-43
AdaRealmPlot6225,-26,-42
AdaRealmPlot6226,-25,-42
AdaRealmPlot6227,-24,-41
AdaRealmPlot6228,-23,-41
AdaRealmPlot6229,-22,-42
AdaRealmPlot6230,-23,-42
AdaRealmPlot6231,-23,-40
AdaRealmPlot6232,-22,-39
AdaRealmPlot6233,-20,-39
AdaRealmPlot6234,-20,-40
AdaRealmPlot6235,-25,-41
AdaRealmPlot6236,-24,-40
AdaRealmPlot6237,-22,-40
AdaRealmPlot6238,-19,-39
AdaRealmPlot6239,-18,-39
AdaRealmPlot6240,-16,-39
AdaRealmPlot6241,-15,-39
AdaRealmPlot6242,-14,-39
AdaRealmPlot6243,-16,-37
AdaRealmPlot6244,-17,-37
AdaRealmPlot6245,-18,-37
AdaRealmPlot6246,-19,-38
AdaRealmPlot6247,-20,-38
AdaRealmPlot6248,-17,-39
AdaRealmPlot6249,-18,-38
AdaRealmPlot6250,-17,-38
AdaRealmPlot6251,-16,-38
AdaRealmPlot6252,-15,-38
AdaRealmPlot6253,-21,-39
AdaRealmPlot6254,-21,-40
AdaRealmPlot6255,-25,-40
AdaRealmPlot6256,-26,-40
AdaRealmPlot6257,-27,-40
AdaRealmPlot6258,-28,-40
AdaRealmPlot6259,-30,-41
AdaRealmPlot6260,-29,-42
AdaRealmPlot6261,-28,-42
AdaRealmPlot6262,-28,-41
AdaRealmPlot6263,-27,-39
AdaRealmPlot6264,-24,-38
AdaRealmPlot6265,-23,-38
AdaRealmPlot6266,-22,-37
AdaRealmPlot6267,-24,-39
AdaRealmPlot6268,-23,-39
AdaRealmPlot6269,-26,-39
AdaRealmPlot6270,-27,-38
AdaRealmPlot6271,-30,-38
AdaRealmPlot6272,-26,-38
AdaRealmPlot6273,-25,-38
AdaRealmPlot6274,-22,-38
AdaRealmPlot6275,-20,-36
AdaRealmPlot6276,-26,-36
AdaRealmPlot6277,-25,-37
AdaRealmPlot6278,-24,-37
AdaRealmPlot6279,-28,-37
AdaRealmPlot6280,-20,-37
AdaRealmPlot6281,-23,-36
AdaRealmPlot6282,-22,-36
AdaRealmPlot6283,-18,-36
AdaRealmPlot6284,-21,-36
AdaRealmPlot6285,-27,-36
AdaRealmPlot6286,-24,-36
AdaRealmPlot6287,-25,-36
AdaRealmPlot6288,-29,-36
AdaRealmPlot6289,-27,-37
AdaRealmPlot6290,-17,-36
AdaRealmPlot6291,-16,-36
AdaRealmPlot6292,-21,-35
AdaRealmPlot6293,-19,-35
AdaRealmPlot6294,-22,-35
AdaRealmPlot6295,-18,-35
AdaRealmPlot6296,-15,-35
AdaRealmPlot6297,-23,-35
AdaRealmPlot6298,-17,-35
AdaRealmPlot6299,-16,-35
AdaRealmPlot6300,-23,-34
AdaRealmPlot6301,-22,-34
AdaRealmPlot6302,-16,-34
AdaRealmPlot6303,-24,-33
AdaRealmPlot6304,-20,-34
AdaRealmPlot6305,-19,-34
AdaRealmPlot6306,-18,-34
AdaRealmPlot6307,-16,-33
AdaRealmPlot6308,-24,-32
AdaRealmPlot6309,-25,-33
AdaRealmPlot6310,-18,-33
AdaRealmPlot6311,-19,-33
AdaRealmPlot6312,-23,-32
AdaRealmPlot6313,-22,-32
AdaRealmPlot6314,-17,-32
AdaRealmPlot6315,-25,-32
AdaRealmPlot6316,-22,-33
AdaRealmPlot6317,-20,-32
AdaRealmPlot6318,-21,-33
AdaRealmPlot6319,-20,-33
AdaRealmPlot6320,-21,-32
AdaRealmPlot6321,-19,-32
AdaRealmPlot6322,-17,-30
AdaRealmPlot6323,-18,-31
AdaRealmPlot6324,-19,-31
AdaRealmPlot6325,-17,-31
AdaRealmPlot6326,-21,-31
AdaRealmPlot6327,-18,-32
AdaRealmPlot6328,-22,-31
AdaRealmPlot6329,-24,-31
AdaRealmPlot6330,-27,-30
AdaRealmPlot6331,-22,-30
AdaRealmPlot6332,-20,-30
AdaRealmPlot6333,-24,-29
AdaRealmPlot6334,-22,-29
AdaRealmPlot6335,-21,-29
AdaRealmPlot6336,-23,-29
AdaRealmPlot6337,-15,-28
AdaRealmPlot6338,-16,-28
AdaRealmPlot6339,-22,-27
AdaRealmPlot6340,-17,-28
AdaRealmPlot6341,-19,-28
AdaRealmPlot6342,-25,-26
AdaRealmPlot6343,-19,-26
AdaRealmPlot6344,-25,-23
AdaRealmPlot6345,-25,-22
AdaRealmPlot6346,-19,-24
AdaRealmPlot6347,-19,-23
AdaRealmPlot6348,-25,-18
AdaRealmPlot6349,-20,-21
AdaRealmPlot6350,-18,-23
AdaRealmPlot6351,-23,-19
AdaRealmPlot6352,-25,-17
AdaRealmPlot6353,-21,-19
AdaRealmPlot6354,-18,-21
AdaRealmPlot6355,-28,-13
AdaRealmPlot6356,-31,-11
AdaRealmPlot6357,-29,-11
AdaRealmPlot6358,-25,-15
AdaRealmPlot6359,-26,-17
AdaRealmPlot6360,-28,-11
AdaRealmPlot6361,-25,-13
AdaRealmPlot6362,-21,-17
AdaRealmPlot6363,-21,-16
AdaRealmPlot6364,-22,-12
AdaRealmPlot6365,-19,-14
AdaRealmPlot6366,-19,-15
AdaRealmPlot6367,-23,-10
AdaRealmPlot6368,-22,-11
AdaRealmPlot6369,-20,-13
AdaRealmPlot6370,-20,-12
AdaRealmPlot6371,-23,-8
AdaRealmPlot6372,-20,-11
AdaRealmPlot6373,-19,-13
AdaRealmPlot6374,-20,-10
AdaRealmPlot6375,-21,-8
AdaRealmPlot6376,-19,-11
AdaRealmPlot6377,-18,-14
AdaRealmPlot6378,-19,-10
AdaRealmPlot6379,-20,-8
AdaRealmPlot6380,-17,-12
AdaRealmPlot6381,-18,-12
AdaRealmPlot6382,-19,-9
AdaRealmPlot6383,-18,-11
AdaRealmPlot6384,-19,-7
AdaRealmPlot6385,-18,-10
AdaRealmPlot6386,-19,-8
AdaRealmPlot6387,-17,-11
AdaRealmPlot6388,-15,-14
AdaRealmPlot6389,-16,-15
AdaRealmPlot6390,-18,-13
AdaRealmPlot6391,-15,-15
AdaRealmPlot6392,-17,-14
AdaRealmPlot6393,-19,-12
AdaRealmPlot6394,-16,-14
AdaRealmPlot6395,-17,-13
AdaRealmPlot6396,-16,-13
AdaRealmPlot6397,-13,-19
AdaRealmPlot6398,-12,-20
AdaRealmPlot6399,-19,-16
AdaRealmPlot6400,-17,-18
AdaRealmPlot6401,-10,-20
AdaRealmPlot6402,-9,-22
AdaRealmPlot6403,-10,-27
AdaRealmPlot6404,-11,-28
AdaRealmPlot6405,-11,-26
AdaRealmPlot6406,-12,-22
AdaRealmPlot6407,-11,-25
AdaRealmPlot6408,-12,-23
AdaRealmPlot6409,-11,-23
AdaRealmPlot6410,-13,-25
AdaRealmPlot6411,-13,-28
AdaRealmPlot6412,-14,-29
AdaRealmPlot6413,-15,-23
AdaRealmPlot6414,-15,-24
AdaRealmPlot6415,-15,-27
AdaRealmPlot6416,-14,-19
AdaRealmPlot6417,-14,-25
AdaRealmPlot6418,-14,-18
AdaRealmPlot6419,-14,-22
AdaRealmPlot6420,-15,-22
AdaRealmPlot6421,-15,-20
AdaRealmPlot6422,-15,-21
AdaRealmPlot6423,-15,-17
AdaRealmPlot6424,-16,-18
AdaRealmPlot6425,-16,-17
AdaRealmPlot6426,-16,-20
AdaRealmPlot6427,-16,-22
AdaRealmPlot6428,-17,-17
AdaRealmPlot6429,-15,-18
AdaRealmPlot6430,-17,-21
AdaRealmPlot6431,-14,-23
AdaRealmPlot6432,-16,-27
AdaRealmPlot6433,-18,-29
AdaRealmPlot6434,-19,-29
AdaRealmPlot6435,-20,-28
AdaRealmPlot6436,-20,-27
AdaRealmPlot6437,-18,-27
AdaRealmPlot6438,-17,-27
AdaRealmPlot6439,-19,-27
AdaRealmPlot6440,-17,-26
AdaRealmPlot6441,-19,-25
AdaRealmPlot6442,-20,-24
AdaRealmPlot6443,-16,-25
AdaRealmPlot6444,-17,-24
AdaRealmPlot6445,-19,-22
AdaRealmPlot6446,-16,-24
AdaRealmPlot6447,-20,-22
AdaRealmPlot6448,-18,-22
AdaRealmPlot6449,-18,-24
AdaRealmPlot6450,-17,-20
AdaRealmPlot6451,-19,-18
AdaRealmPlot6452,-18,-19
AdaRealmPlot6453,-18,-20
AdaRealmPlot6454,-21,-18
AdaRealmPlot6455,-19,-21
AdaRealmPlot6456,-20,-19
AdaRealmPlot6457,-19,-20
AdaRealmPlot6458,-22,-18
AdaRealmPlot6459,-21,-20
AdaRealmPlot6460,-21,-22
AdaRealmPlot6461,-24,-20
AdaRealmPlot6462,-22,-22
AdaRealmPlot6463,-21,-23
AdaRealmPlot6464,-23,-22
AdaRealmPlot6465,-24,-21
AdaRealmPlot6466,-17,-23
AdaRealmPlot6467,-22,-23
AdaRealmPlot6468,-24,-23
AdaRealmPlot6469,-21,-24
AdaRealmPlot6470,-24,-24
AdaRealmPlot6471,-22,-25
AdaRealmPlot6472,-24,-25
AdaRealmPlot6473,-20,-26
AdaRealmPlot6474,-26,-25
AdaRealmPlot6475,-22,-26
AdaRealmPlot6476,-23,-26
AdaRealmPlot6477,-24,-27
AdaRealmPlot6478,-21,-26
AdaRealmPlot6479,-25,-24
AdaRealmPlot6480,-24,-26
AdaRealmPlot6481,-23,-28
AdaRealmPlot6482,-22,-28
AdaRealmPlot6483,-21,-27
AdaRealmPlot6484,-21,-30
AdaRealmPlot6485,-25,-30
AdaRealmPlot6486,-24,-30
AdaRealmPlot6487,-26,-29
AdaRealmPlot6488,-27,-29
AdaRealmPlot6489,-26,-31
AdaRealmPlot6490,-28,-30
AdaRealmPlot6491,-23,-31
AdaRealmPlot6492,-23,-30
AdaRealmPlot6493,-26,-33
AdaRealmPlot6494,-30,-31
AdaRealmPlot6495,-29,-31
AdaRealmPlot6496,-27,-33
AdaRealmPlot6497,-28,-32
AdaRealmPlot6498,-25,-35
AdaRealmPlot6499,-28,-36
AdaRealmPlot6500,-30,-34
AdaRealmPlot6501,-26,-35
AdaRealmPlot6502,-24,-35
AdaRealmPlot6503,-28,-35
AdaRealmPlot6504,-30,-35
AdaRealmPlot6505,-27,-35
AdaRealmPlot6506,-29,-35
AdaRealmPlot6507,-32,-35
AdaRealmPlot6508,-30,-36
AdaRealmPlot6509,-29,-34
AdaRealmPlot6510,-31,-33
AdaRealmPlot6511,-25,-34
AdaRealmPlot6512,-31,-32
AdaRealmPlot6513,-28,-33
AdaRealmPlot6514,-27,-32
AdaRealmPlot6515,-32,-29
AdaRealmPlot6516,-27,-31
AdaRealmPlot6517,-25,-31
AdaRealmPlot6518,-31,-29
AdaRealmPlot6519,-30,-28
AdaRealmPlot6520,-34,-27
AdaRealmPlot6521,-27,-28
AdaRealmPlot6522,-25,-28
AdaRealmPlot6523,-31,-26
AdaRealmPlot6524,-33,-26
AdaRealmPlot6525,-25,-27
AdaRealmPlot6526,-27,-27
AdaRealmPlot6527,-34,-24
AdaRealmPlot6528,-25,-25
AdaRealmPlot6529,-26,-24
AdaRealmPlot6530,-32,-21
AdaRealmPlot6531,-28,-21
AdaRealmPlot6532,-25,-21
AdaRealmPlot6533,-32,-20
AdaRealmPlot6534,-34,-19
AdaRealmPlot6535,-30,-20
AdaRealmPlot6536,-37,-18
AdaRealmPlot6537,-41,-16
AdaRealmPlot6538,-34,-18
AdaRealmPlot6539,-34,-17
AdaRealmPlot6540,-42,-15
AdaRealmPlot6541,-40,-15
AdaRealmPlot6542,-36,-15
AdaRealmPlot6543,-42,-11
AdaRealmPlot6544,-42,-10
AdaRealmPlot6545,-37,-11
AdaRealmPlot6546,-40,-9
AdaRealmPlot6547,-44,-7
AdaRealmPlot6548,-35,-9
AdaRealmPlot6549,-39,-8
AdaRealmPlot6550,-42,-6
AdaRealmPlot6551,-33,-9
